section_id,family,depth_m,flange_width_m,web_thickness_m,flange_thickness_m,weight_kg_m,wall_thickness_m,lip_m,source_note
HSS14X4X1.2,HSS,0.3556,0.1016,0.011811,0.011811,82.8312,0.011811,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X4X1.4,HSS,0.3556,0.1016,0.005918,0.005918,43.499,0.005918,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X4X3.16,HSS,0.3556,0.1016,0.00442,0.00442,33.0075,0.00442,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X4X3.8,HSS,0.3556,0.1016,0.008865,0.008865,63.6785,0.008865,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X4X5.16,HSS,0.3556,0.1016,0.007391,0.007391,53.7227,0.007391,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X4X5.8,HSS,0.3556,0.1016,0.014757,0.014757,100.9273,0.014757,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X6X1.2,HSS,0.3556,0.1524,0.011811,0.011811,92.9507,0.011811,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X6X1.4,HSS,0.3556,0.1524,0.005918,0.005918,48.5588,0.005918,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X6X3.16,HSS,0.3556,0.1524,0.00442,0.00442,36.8023,0.00442,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X6X3.8,HSS,0.3556,0.1524,0.008865,0.008865,71.2831,0.008865,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X6X5.16,HSS,0.3556,0.1524,0.007391,0.007391,60.0474,0.007391,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X6X5.8,HSS,0.3556,0.1524,0.014757,0.014757,113.5916,0.014757,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X8X1.2,HSS,0.3556,0.2032,0.011811,0.011811,103.0851,0.011811,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X8X1.4,HSS,0.3556,0.2032,0.005918,0.005918,53.6185,0.005918,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X8X3.16,HSS,0.3556,0.2032,0.00442,0.00442,40.612,0.00442,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X8X3.8,HSS,0.3556,0.2032,0.008865,0.008865,78.8727,0.008865,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X8X5.16,HSS,0.3556,0.2032,0.007391,0.007391,66.3721,0.007391,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14X8X5.8,HSS,0.3556,0.2032,0.014757,0.014757,126.2558,0.014757,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X10X1.2,HSS,0.4064,0.254,0.011811,0.011811,123.339,0.011811,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X10X1.4,HSS,0.4064,0.254,0.005918,0.005918,63.7529,0.005918,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X10X3.8,HSS,0.4064,0.254,0.008865,0.008865,94.0668,0.008865,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X10X5.16,HSS,0.4064,0.254,0.007391,0.007391,79.0364,0.007391,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X10X5.8,HSS,0.4064,0.254,0.014757,0.014757,151.5695,0.014757,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X12X1,HSS,0.4064,0.3048,0.023622,0.023622,250.2794,0.023622,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X12X1.2,HSS,0.4064,0.3048,0.011811,0.011811,133.4585,0.011811,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X12X3.4,HSS,0.4064,0.3048,0.017729,0.017729,193.9524,0.017729,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X12X3.8,HSS,0.4064,0.3048,0.008865,0.008865,101.6565,0.008865,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X12X5.16,HSS,0.4064,0.3048,0.007391,0.007391,85.3611,0.007391,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X12X5.8,HSS,0.4064,0.3048,0.014757,0.014757,164.2338,0.014757,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X12X7.8,HSS,0.4064,0.3048,0.020676,0.020676,222.6442,0.020676,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X16X1,HSS,0.4064,0.4064,0.023622,0.023622,290.7872,0.023622,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X16X1.2,HSS,0.4064,0.4064,0.011811,0.011811,153.7273,0.011811,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X16X1.4,HSS,0.4064,0.4064,0.005918,0.005918,78.9471,0.005918,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X16X3.4,HSS,0.4064,0.4064,0.017729,0.017729,224.3407,0.017729,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X16X3.8,HSS,0.4064,0.4064,0.008865,0.008865,116.8506,0.008865,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X16X5.16,HSS,0.4064,0.4064,0.007391,0.007391,98.0254,0.007391,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X16X5.8,HSS,0.4064,0.4064,0.014757,0.014757,189.5474,0.014757,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X16X7.8,HSS,0.4064,0.4064,0.020676,0.020676,258.0923,0.020676,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X4X1.2,HSS,0.4064,0.1016,0.011811,0.011811,92.9507,0.011811,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X4X1.4,HSS,0.4064,0.1016,0.005918,0.005918,48.5588,0.005918,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X4X3.16,HSS,0.4064,0.1016,0.00442,0.00442,36.8023,0.00442,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X4X3.8,HSS,0.4064,0.1016,0.008865,0.008865,71.2831,0.008865,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X4X5.16,HSS,0.4064,0.1016,0.007391,0.007391,60.0474,0.007391,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X4X5.8,HSS,0.4064,0.1016,0.014757,0.014757,113.5916,0.014757,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X6X1.2,HSS,0.4064,0.1524,0.011811,0.011811,103.0851,0.011811,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X6X1.4,HSS,0.4064,0.1524,0.005918,0.005918,53.6185,0.005918,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X6X3.16,HSS,0.4064,0.1524,0.00442,0.00442,40.612,0.00442,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X6X3.8,HSS,0.4064,0.1524,0.008865,0.008865,78.8727,0.008865,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X6X5.16,HSS,0.4064,0.1524,0.007391,0.007391,66.3721,0.007391,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X6X5.8,HSS,0.4064,0.1524,0.014757,0.014757,126.2558,0.014757,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X8X1.2,HSS,0.4064,0.2032,0.011811,0.011811,113.2046,0.011811,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X8X1.4,HSS,0.4064,0.2032,0.005918,0.005918,58.6783,0.005918,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X8X3.4,HSS,0.4064,0.2032,0.017729,0.017729,163.5641,0.017729,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X8X3.8,HSS,0.4064,0.2032,0.008865,0.008865,86.4623,0.008865,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X8X5.16,HSS,0.4064,0.2032,0.007391,0.007391,72.7117,0.007391,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X8X5.8,HSS,0.4064,0.2032,0.014757,0.014757,138.9052,0.014757,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16X8X7.8,HSS,0.4064,0.2032,0.020676,0.020676,187.1961,0.020676,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X10X1.2,HSS,0.4572,0.254,0.011811,0.011811,133.4585,0.011811,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X10X1.4,HSS,0.4572,0.254,0.005918,0.005918,68.8127,0.005918,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X10X3.8,HSS,0.4572,0.254,0.008865,0.008865,101.6565,0.008865,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X10X5.16,HSS,0.4572,0.254,0.007391,0.007391,85.3611,0.007391,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X10X5.8,HSS,0.4572,0.254,0.014757,0.014757,164.2338,0.014757,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X18X1,HSS,0.4572,0.4572,0.023622,0.023622,331.3099,0.023622,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X18X1.2,HSS,0.4572,0.4572,0.011811,0.011811,173.9812,0.011811,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X18X1.4,HSS,0.4572,0.4572,0.005918,0.005918,89.0666,0.005918,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X18X3.4,HSS,0.4572,0.4572,0.017729,0.017729,254.7141,0.017729,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X18X3.8,HSS,0.4572,0.4572,0.008865,0.008865,132.0448,0.008865,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X18X5.16,HSS,0.4572,0.4572,0.007391,0.007391,110.6896,0.007391,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X18X5.8,HSS,0.4572,0.4572,0.014757,0.014757,214.876,0.014757,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X18X7.8,HSS,0.4572,0.4572,0.020676,0.020676,293.5255,0.020676,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X6X1.2,HSS,0.4572,0.1524,0.011811,0.011811,113.2046,0.011811,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X6X1.4,HSS,0.4572,0.1524,0.005918,0.005918,58.6783,0.005918,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X6X3.4,HSS,0.4572,0.1524,0.017729,0.017729,163.5641,0.017729,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X6X3.8,HSS,0.4572,0.1524,0.008865,0.008865,86.4623,0.008865,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X6X5.16,HSS,0.4572,0.1524,0.007391,0.007391,72.7117,0.007391,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X6X5.8,HSS,0.4572,0.1524,0.014757,0.014757,138.9052,0.014757,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X8X1.2,HSS,0.4572,0.2032,0.011811,0.011811,123.339,0.011811,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18X8X1.4,HSS,0.4572,0.2032,0.005918,0.005918,63.7529,0.005918,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
